site_id,year,class_name,probability_median_composite_mean,argmax_area_m2,argmax_area_pct,scene_count,dataset,scale_m
cyrusone_aurora_chi1_chi2,2020,grass,0.062116338507729796,332.169299585679,0.19778482728567065,64,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2020,flooded_vegetation,0.03546768871112819,0.0,0.0,64,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2020,crops,0.06261505521844893,668.1256350348976,0.3978245837147904,64,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2020,shrub_and_scrub,0.06400143335996257,10375.624368136536,6.177997413344803,64,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2020,built,0.34850390818423543,102150.08827700156,60.823614922520726,64,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2020,bare,0.09652479841814508,1205.6535138597676,0.7178868495750559,64,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2020,snow_and_ice,0.06600538705166539,595.9626693725586,0.3548563150706075,64,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,water,0.04209290489391795,198.06646231857,0.11793546570867715,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,trees,0.12616228122269577,39409.05080009908,23.46548075247188,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,grass,0.07986962280678686,28405.228023783373,16.913432775701054,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,flooded_vegetation,0.03631941720607201,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,crops,0.06582096943839956,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,shrub_and_scrub,0.056581142243103226,521.4686813354492,0.3105000769230177,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,built,0.3391182525206443,98889.5025816077,58.882152001600595,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,bare,0.08888885552228326,0.0,0.0,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2021,snow_and_ice,0.061614796212580036,521.4667510986328,0.31049892759478104,46,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2022,water,0.041334753868775526,445.2120975569184,0.26509432970060876,47,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2022,trees,0.07521746082085216,27532.08800267239,16.393535697653668,47,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2022,grass,0.06144515462116392,11683.438609403724,6.956714212740203,47,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2022,flooded_vegetation,0.03534619855516151,0.0,0.0,47,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2022,crops,0.06690355224880369,3286.6038719626035,1.9569550225844095,47,GOOGLE/DYNAMICWORLD/V1,10
