left_record_uid,right_record_uid,left_source,right_source,left_name,right_name,left_status,right_status,distance_m,name_score,match_rule,is_grouped_match
NAICS:naics_56,PNNL:building_00451491797,NAICS,PNNL,BERNARD CHAUS INC,,Operating/inferred,Operating/inferred,731.057,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1438,PNNL:building_00708916484,FracTracker,PNNL,Regency HOA area data center,,Proposed,Operating/inferred,731.286,0.0,candidate_only,False
NAICS:naics_157,PNNL:building_00239147724,NAICS,PNNL,NORTHROP GRUMMAN SYSTEMS CORPORATION,DataBank McLean IAD2,Operating/inferred,Operating/inferred,731.286,0.0,candidate_only,False
FracTracker:frac_row_1205,PNNL:campus_01022757169,FracTracker,PNNL,Dulles 2000 Redevelopment,AWS,Proposed,Operating/inferred,731.34,0.0,candidate_only,False
FracTracker:frac_row_851,PNNL:building_00708916484,FracTracker,PNNL,ALIGNED DATA CENTER IAD01,,Operating,Operating/inferred,731.422,0.0,candidate_only,False
FracTracker:frac_row_1191,PNNL:building_00460056024,FracTracker,PNNL,IAD57 Data Center,Amazon IAD15,Operating,Operating/inferred,731.624,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1205,PNNL:building_00701929066,FracTracker,PNNL,Dulles 2000 Redevelopment,Amazon IAD144,Proposed,Operating/inferred,732.191,0.0,candidate_only,False
FracTracker:frac_row_1210,PNNL:building_01188680255,FracTracker,PNNL,Dulles Electric Data Centers,Amazon IAD192,Proposed,Operating/inferred,732.229,0.0,candidate_only,False
NAICS:naics_442,PNNL:building_01160814415,NAICS,PNNL,"STARBELT, LLC",Meta Huntsville Data center,Operating/inferred,Operating/inferred,732.3,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_469,PNNL:building_00775412068,FracTracker,PNNL,Apple Data Center,,Operating,Operating/inferred,732.341,0.0,candidate_only,False
FracTracker:frac_row_1434,PNNL:point_09861806598,FracTracker,PNNL,Revitalization Unlimited data center,,Proposed,Operating/inferred,732.742,0.0,candidate_only,False
FracTracker:frac_row_567,PNNL:building_00706759845,FracTracker,PNNL,Apple Data Center,,Operating,Operating/inferred,732.768,0.0,candidate_only,False
FracTracker:frac_row_1336,NAICS:naics_457,FracTracker,NAICS,Stack Infrastructure POR01A,"NTT GLOBAL DATA CENTERS HI, LLC",Expanding,Operating/inferred,732.881,0.0,candidate_only,False
FracTracker:frac_row_866,PNNL:campus_00460053028,FracTracker,PNNL,DC 8 9 10 DE,Amazon Web Services Datacenter Complex,Operating,Operating/inferred,733.018,0.0,candidate_only,False
NAICS:naics_87,PNNL:campus_00714139868,NAICS,PNNL,755 SECAUCUS ROAD,CoreSite Secaucus Campus,Operating/inferred,Operating/inferred,733.113,0.2,candidate_only,False
NAICS:naics_104,PNNL:campus_00714139868,NAICS,PNNL,EQUINIX,CoreSite Secaucus Campus,Operating/inferred,Operating/inferred,733.113,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_837,PNNL:building_01188715508,FracTracker,PNNL,21745 BEAUMEADE CIR,PowerHouse ABX-1,Operating,Operating/inferred,733.286,0.0,candidate_only,False
FracTracker:frac_row_1198,PNNL:building_00697020850,FracTracker,PNNL,DATA CENTER BUILDING C,Amazon IAD57,Operating,Operating/inferred,733.479,0.0,candidate_only,False
FracTracker:frac_row_862,PNNL:building_00234722720,FracTracker,PNNL,CLOUD HQ LC3,H5 Data Centers Ashburn,Operating,Operating/inferred,733.48,0.0,candidate_only,False
NAICS:naics_235,PNNL:point_12437277166,NAICS,PNNL,CYXTERA COMMUNICATIONS  LLC SC4-5,Prime Santa Clara,Operating/inferred,Operating/inferred,733.575,0.0,candidate_only,False
FracTracker:frac_row_1337,PNNL:building_01114969101,FracTracker,PNNL,"Stack Infrastructure, POR03A, 3B, 3C, 3D",,Expanding,Operating/inferred,733.584,0.0,candidate_only,False
FracTracker:frac_row_1050,PNNL:building_01227614670,FracTracker,PNNL,AIRPORT GATEWAY COMMERCE CENTER,CloudHQ MCC3,Proposed,Operating/inferred,733.784,0.0,candidate_only,False
FracTracker:frac_row_886,PNNL:building_00793888427,FracTracker,PNNL,NTT Global Data Centers,Sabey Intergate.Ashburn (Building A),Expanding,Operating/inferred,733.923,0.0,candidate_only,False
FracTracker:frac_row_1192,PNNL:building_00460056019,FracTracker,PNNL,AWS: IAD58,Amazon IAD51,Operating,Operating/inferred,734.082,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_847,NAICS:naics_171,FracTracker,NAICS,ACC4 Digital Realty,VA1 DATA CENTER,Expanding,Operating/inferred,734.142,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_846,NAICS:naics_190,FracTracker,NAICS,ACC11 Digital Realty,DUPONT FABROS TECH - ASHBURN CORP CTR,Expanding,Operating/inferred,734.178,0.0,candidate_only,False
FracTracker:frac_row_1256,PNNL:building_00701924665,FracTracker,PNNL,VERISIGN INC,Vantage VA11,Operating,Operating/inferred,734.271,0.0,candidate_only,False
FracTracker:frac_row_1256,PNNL:building_00299927846,FracTracker,PNNL,VERISIGN INC,Amazon IAD76,Operating,Operating/inferred,734.635,0.0,candidate_only,False
NAICS:naics_223,PNNL:building_01227684019,NAICS,PNNL,"DIGITAL REALTY TRUST CHANDLER, LLC",CyrusOne PHX3,Operating/inferred,Operating/inferred,734.733,0.0,candidate_only,False
FracTracker:frac_row_877,PNNL:building_00298127420,FracTracker,PNNL,"IAD 41, IAD 42, BLDG P",Equinix Ashburn DC11,Operating,Operating/inferred,734.742,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_875,PNNL:building_00300162689,FracTracker,PNNL,Filigree Ct Campus,Level 3 Ashburn,Operating,Operating/inferred,734.928,0.0,candidate_only,False
FracTracker:frac_row_1072,PNNL:building_01287260557,FracTracker,PNNL,Iron Mountain Data Center VA-1,Iron Mountain VA-5,Operating,Operating/inferred,735.169,0.6,candidate_only_code_conflict,False
NAICS:naics_414,PNNL:building_00888253616,NAICS,PNNL,2805 LAFAYETTE,NTT Silicon Valley SV1 Data Center,Operating/inferred,Operating/inferred,735.26,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_843,PNNL:building_01088203907,FracTracker,PNNL,44520 HASTINGS DR,Amazon Web Services,Operating,Operating/inferred,735.402,0.0,candidate_only,False
FracTracker:frac_row_1179,PNNL:building_00299929061,FracTracker,PNNL,1501 Moran Road,Amazon IAD12,Proposed,Operating/inferred,736.054,0.0,candidate_only,False
NAICS:naics_457,PNNL:building_01080170580,NAICS,PNNL,"NTT GLOBAL DATA CENTERS HI, LLC",Flexential Portland - Hillsboro 5,Operating/inferred,Operating/inferred,736.065,0.0,candidate_only,False
FracTracker:frac_row_964,PNNL:building_00958662382,FracTracker,PNNL,SENTINEL ASHBURN II,Amazon IAD147,Operating,Operating/inferred,736.093,0.0,candidate_only_code_conflict,False
NAICS:naics_171,PNNL:building_00463571875,NAICS,PNNL,VA1 DATA CENTER,Amazon IAD78,Operating/inferred,Operating/inferred,736.159,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_837,PNNL:building_00610977485,FracTracker,PNNL,21745 BEAUMEADE CIR,NTT Ashburn VA2 Data Center,Operating,Operating/inferred,736.218,0.0,candidate_only,False
FracTracker:frac_row_1203,PNNL:campus_00460056018,FracTracker,PNNL,DCT DULLES PHASE II,,Operating,Operating/inferred,737.008,0.0,candidate_only,False
FracTracker:frac_row_1252,NAICS:naics_290,FracTracker,NAICS,VA 16,AMERICAN REAL ESTATE PARTNERS (AREP),Operating,Operating/inferred,737.955,0.0,candidate_only,False
FracTracker:frac_row_1247,PNNL:building_00701923200,FracTracker,PNNL,QTS Lockridge ASH2 Quality Tech Lane DC2,QTS Ashburn 1,Operating,Operating/inferred,738.241,1.0,candidate_only_code_conflict,False
FracTracker:frac_row_844,PNNL:building_00701923202,FracTracker,PNNL,44621 WAXPOOL RD,Digital Realty Northern Virginia IAD40,Operating,Operating/inferred,738.247,0.0,candidate_only,False
FracTracker:frac_row_1195,PNNL:building_01280340213,FracTracker,PNNL,CPUS STERLING LP,Amazon Web Services,Operating,Operating/inferred,738.517,0.0,candidate_only,False
NAICS:naics_414,PNNL:campus_01344376232,NAICS,PNNL,2805 LAFAYETTE,NTT Silicon Valley data center campus,Operating/inferred,Operating/inferred,738.968,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_842,PNNL:building_00556599693,FracTracker,PNNL,44490 CHILUM PL,Amazon IAD71,Operating,Operating/inferred,739.33,0.0,candidate_only,False
NAICS:naics_286,PNNL:building_00873137563,NAICS,PNNL,APPLE MAIDEN DATA CENTER,,Operating/inferred,Operating/inferred,739.341,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_158,PNNL:building_01258702591,FracTracker,PNNL,Douglasville Campus,Flexential Atlanta - Douglasville 2,Operating,Operating/inferred,739.524,0.2,candidate_only,False
FracTracker:frac_row_1218,PNNL:building_01276518679,FracTracker,PNNL,IAD03,Amazon IAD214,Operating,Operating/inferred,739.814,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_564,NAICS:naics_457,FracTracker,NAICS,Flexential Hillsboro 5,"NTT GLOBAL DATA CENTERS HI, LLC",Operating,Operating/inferred,740.101,0.0,candidate_only,False
NAICS:naics_381,PNNL:building_00844389014,NAICS,PNNL,FOXMAN LLC DBA FOXMAN - CLARKSVILLE DATA CENTER,Google,Operating/inferred,Operating/inferred,740.612,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1285,PNNL:campus_00283051472,FracTracker,PNNL,H5 Data Center,Intergate Quincy Data Center,Operating,Operating/inferred,741.036,0.0,candidate_only,False
FracTracker:frac_row_875,PNNL:building_00234722720,FracTracker,PNNL,Filigree Ct Campus,H5 Data Centers Ashburn,Operating,Operating/inferred,741.797,0.0,candidate_only,False
FracTracker:frac_row_1055,PNNL:campus_00696992451,FracTracker,PNNL,Amazon Data Center,,Proposed,Operating/inferred,741.928,0.0,candidate_only,False
FracTracker:frac_row_1245,PNNL:building_01025002889,FracTracker,PNNL,QTS BRODERICK ACQUISITION CO LLC,Digital Realty IAD42,Operating,Operating/inferred,742.145,0.0,candidate_only,False
FracTracker:frac_row_844,PNNL:building_00696978351,FracTracker,PNNL,44621 WAXPOOL RD,,Operating,Operating/inferred,742.217,0.0,candidate_only,False
FracTracker:frac_row_1183,PNNL:building_00299946152,FracTracker,PNNL,22660 Executive Dr Prologis,,Proposed,Operating/inferred,742.222,0.0,candidate_only,False
FracTracker:frac_row_873,NAICS:naics_332,FracTracker,NAICS,Equinix Data Center,VA2 DATA CENTER,Operating,Operating/inferred,742.276,0.0,candidate_only,False
FracTracker:frac_row_901,PNNL:building_01188680247,FracTracker,PNNL,Zebra East,QTS Ashburn-Shellhorn DC2,Proposed,Operating/inferred,742.48,0.0,candidate_only,False
FracTracker:frac_row_1003,PNNL:point_13154826379,FracTracker,PNNL,John Marshall CommonsTech Park,NTT VA11 Data Center,Proposed,Operating/inferred,742.605,0.0,candidate_only,False
FracTracker:frac_row_192,PNNL:building_01258702591,FracTracker,PNNL,Microsoft: FTY101,Flexential Atlanta - Douglasville 2,Proposed,Operating/inferred,742.614,0.0,candidate_only_code_conflict,False
NAICS:naics_231,PNNL:point_12437277166,NAICS,PNNL,SAVVIS COMMUNICATIONS - SC5,Prime Santa Clara,Operating/inferred,Operating/inferred,742.627,0.0,candidate_only,False
FracTracker:frac_row_1176,NAICS:naics_14,FracTracker,NAICS,108 CARPENTER DRIVE,22810-22860 INTERNATIONAL DRIVE LLC,Proposed,Operating/inferred,742.638,0.167,candidate_only,False
FracTracker:frac_row_1164,PNNL:building_00989735623,FracTracker,PNNL,Firefox Dulles,Amazon IAD152,Proposed,Operating/inferred,742.716,0.0,candidate_only,False
FracTracker:frac_row_1210,PNNL:campus_01022757170,FracTracker,PNNL,Dulles Electric Data Centers,,Proposed,Operating/inferred,742.725,0.0,candidate_only,False
NAICS:naics_17,PNNL:building_00192307107,NAICS,PNNL,AT&T,360 Spear Street Data Center,Operating/inferred,Operating/inferred,742.867,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_962,PNNL:building_00693390022,FracTracker,PNNL,IAD44,Amazon IAD120,Operating,Operating/inferred,743.012,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1181,PNNL:building_00701924664,FracTracker,PNNL,22350 KIPPER DR AWS,,Operating,Operating/inferred,743.228,0.0,candidate_only,False
FracTracker:frac_row_1239,PNNL:building_00048242814,FracTracker,PNNL,Paragon Park Lot 3B,Amazon IAD10,Proposed,Operating/inferred,743.39,0.0,candidate_only,False
FracTracker:frac_row_859,PNNL:building_00234722029,FracTracker,PNNL,BLUE SLING ACC 9,Equinix Ashburn DC2,Operating,Operating/inferred,743.651,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1036,PNNL:building_01333205263,FracTracker,PNNL,Orme Farm Rezoning,,Proposed,Operating/inferred,743.792,0.0,candidate_only,False
FracTracker:frac_row_889,PNNL:building_00556599695,FracTracker,PNNL,RAGING WIRE VA1,Amazon IAD60,Operating,Operating/inferred,743.909,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_834,NAICS:naics_171,FracTracker,NAICS,21310 BEAUMEADE CIR,VA1 DATA CENTER,Operating,Operating/inferred,744.194,0.0,candidate_only,False
FracTracker:frac_row_962,PNNL:campus_01161730862,FracTracker,PNNL,IAD44,,Operating,Operating/inferred,744.369,0.0,candidate_only,False
FracTracker:frac_row_1200,PNNL:building_01276518679,FracTracker,PNNL,DCT DULLES DOWNS Land Bay A,Amazon IAD214,Operating,Operating/inferred,744.517,0.0,candidate_only,False
FracTracker:frac_row_1220,PNNL:building_00465062052,FracTracker,PNNL,IAD214,Amazon IAD87,Operating,Operating/inferred,744.536,0.0,candidate_only_code_conflict,False
NAICS:naics_433,PNNL:building_00817338832,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-144  IAD-145",Amazon IAD141,Operating/inferred,Operating/inferred,744.945,0.333,candidate_only_code_conflict,False
FracTracker:frac_row_836,PNNL:building_00793888408,FracTracker,PNNL,21673 BEAUMEADE CIRCLE LLC,Equinix Ashburn DC15,Expanding,Operating/inferred,745.187,0.0,candidate_only,False
FracTracker:frac_row_1204,PNNL:building_00697020849,FracTracker,PNNL,DIGITAL STERLING PREMIER,Amazon IAD58,Operating,Operating/inferred,745.288,0.0,candidate_only,False
FracTracker:frac_row_913,PNNL:building_01252196815,FracTracker,PNNL,Hunter Property,Google,Proposed,Operating/inferred,745.474,0.0,candidate_only,False
NAICS:naics_514,PNNL:building_00205823980,NAICS,PNNL,"CENTURYLINK COMMUNICATIONS, LLC",Equinix SV14,Operating/inferred,Operating/inferred,746.07,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_845,PNNL:building_00556599693,FracTracker,PNNL,44790 PERFORMANCE CIR,Amazon IAD71,Operating,Operating/inferred,746.099,0.0,candidate_only,False
FracTracker:frac_row_1187,PNNL:building_00460056024,FracTracker,PNNL,Aligned: IAD03,Amazon IAD15,Operating,Operating/inferred,746.195,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1072,PNNL:building_00996723587,FracTracker,PNNL,Iron Mountain Data Center VA-1,Amazon Web Services,Operating,Operating/inferred,746.198,0.0,candidate_only,False
FracTracker:frac_row_855,PNNL:building_00596690174,FracTracker,PNNL,Ashburn Data Center,Amazon IAD80,Proposed,Operating/inferred,746.262,0.0,candidate_only,False
FracTracker:frac_row_842,PNNL:building_01088203906,FracTracker,PNNL,44490 CHILUM PL,Amazon Web Services,Operating,Operating/inferred,746.542,0.0,candidate_only,False
NAICS:naics_470,PNNL:building_00706776322,NAICS,PNNL,PDX 80,Amazon PDX80,Operating/inferred,Operating/inferred,746.583,0.0,candidate_only,False
FracTracker:frac_row_1237,PNNL:building_00990537857,FracTracker,PNNL,NV-9 CYRUSONE,Amazon IAD122,Expanding,Operating/inferred,746.585,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_851,PNNL:building_01309123034,FracTracker,PNNL,ALIGNED DATA CENTER IAD01,Equinix Ashburn DC4,Operating,Operating/inferred,746.695,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_890,PNNL:building_00649365751,FracTracker,PNNL,Red Rum Dr Campus Sabey Data Centers,NTT Ashburn VA3 Data Center,Operating,Operating/inferred,746.768,0.2,candidate_only,False
FracTracker:frac_row_1210,NAICS:naics_14,FracTracker,NAICS,Dulles Electric Data Centers,22810-22860 INTERNATIONAL DRIVE LLC,Proposed,Operating/inferred,746.936,0.0,candidate_only,False
FracTracker:frac_row_852,PNNL:building_00793888430,FracTracker,PNNL,ALIGNED ENERGY DATA CENTERS ASHBURN,NTT Ashburn VA4 Data Center,Operating,Operating/inferred,747.031,0.2,candidate_only,False
NAICS:naics_373,PNNL:building_00038305568,NAICS,PNNL,"AMAZON DATA SERVICES, INC - SFO53",Csquare SFO1,Operating/inferred,Operating/inferred,747.188,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_894,PNNL:building_01188680253,FracTracker,PNNL,STACK NVA04,QTS Ashburn Lockridge,Operating,Operating/inferred,747.26,0.0,candidate_only,False
FracTracker:frac_row_859,PNNL:building_00300969250,FracTracker,PNNL,BLUE SLING ACC 9,Equinix DC13,Operating,Operating/inferred,747.476,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1251,PNNL:building_00930849744,FracTracker,PNNL,Thayer Road,Amazon IAD163,Proposed,Operating/inferred,747.484,0.0,candidate_only,False
FracTracker:frac_row_841,PNNL:building_00460175666,FracTracker,PNNL,44470 Chilum Place,Centersquare IAD4-A,Operating,Operating/inferred,747.568,0.0,candidate_only,False
NAICS:naics_171,PNNL:building_01088203907,NAICS,PNNL,VA1 DATA CENTER,Amazon Web Services,Operating/inferred,Operating/inferred,747.785,0.0,candidate_only,False
FracTracker:frac_row_913,PNNL:building_01464257783,FracTracker,PNNL,Hunter Property,Google,Proposed,Operating/inferred,747.798,0.0,candidate_only,False
FracTracker:frac_row_851,PNNL:building_00794147654,FracTracker,PNNL,ALIGNED DATA CENTER IAD01,CloudHQ LC1,Operating,Operating/inferred,747.849,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_859,PNNL:building_01188715510,FracTracker,PNNL,BLUE SLING ACC 9,,Operating,Operating/inferred,747.939,0.0,candidate_only,False
FracTracker:frac_row_783,PNNL:building_00509611423,FracTracker,PNNL,CyrusOne Data Center,Lowe's Data Center,Operating,Operating/inferred,747.977,0.0,candidate_only,False
FracTracker:frac_row_57,PNNL:building_00205823968,FracTracker,PNNL,Cerebras Systems Data Center,Equinix SV15,Operating,Operating/inferred,748.131,0.0,candidate_only,False
FracTracker:frac_row_870,PNNL:building_00597970809,FracTracker,PNNL,DULLES BERRY LC4,Digital Realty Northern Virginia IAD35,Operating,Operating/inferred,748.141,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1178,PNNL:building_01037871048,FracTracker,PNNL,1304 SQUIRE CT,Amazon IAD601,Operating,Operating/inferred,748.377,0.0,candidate_only,False
FracTracker:frac_row_1157,PNNL:campus_00014997588,FracTracker,PNNL,Sandston Data Center Campus,Meta Henrico Data Center,Approved/Permitted/Under construction,Operating/inferred,748.485,0.0,candidate_only,False
NAICS:naics_358,PNNL:building_01283698132,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-75 IAD-85 IAD-95 IAD-96",Iron Mountain VA-3,Operating/inferred,Operating/inferred,748.552,0.0,candidate_only_code_conflict,False
NAICS:naics_56,PNNL:point_12471740457,NAICS,PNNL,BERNARD CHAUS INC,H5 Secaucus,Operating/inferred,Operating/inferred,748.586,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1205,PNNL:building_01161094246,FracTracker,PNNL,Dulles 2000 Redevelopment,Amazon Web Services,Proposed,Operating/inferred,748.845,0.0,candidate_only,False
FracTracker:frac_row_158,NAICS:naics_504,FracTracker,NAICS,Douglasville Campus,ALIGNED DATA CENTERS ATL01,Operating,Operating/inferred,749.541,0.0,candidate_only,False
