site_group_id,canonical_name,sources,source_count,member_count,primary_source,primary_source_layer,primary_record_uid,status_summary,is_currently_built,has_pipeline_status,state,county,city,latitude,longitude,coordinate_valid,geometry_type,operator_summary,name_aliases,facility_size_sqft,campus_area_sqft,mw_summary,reference_confidence,match_notes
site_01297,Amazon IAD-9,FracTracker|PNNL,2,8,PNNL,building,PNNL:building_00258343744,Expanding|Operating,True,True,VA,Fairfax County,Chantilly,38.89965169321406,-77.453440411722,True,Polygon,Amazon|Amazon Web Services,AWS Westfax A|AWS Westfax B|Amazon IAD-1|Amazon IAD-9|Amazon IAD22|Amazon Web Services|Amazon Web Services Mallory,440870.0,,,multi_source,FracTracker:frac_row_926<->PNNL:building_00258343744:strong_name_supported_1km:592.017m ; FracTracker:frac_row_926<->PNNL:building_00258343748:strong_name_supported_1km:795.09m ; FracTracker:frac_row_926<->PNNL:building_00258343749:strong_name_supported_1km:792.409m ; FracTracker:frac_row_926<->PNNL:building_01252196797:name_supported_500m:131.965m ; FracTracker:frac_row_926<->PNNL:building_01252196798:spatial_100m:82.222m ; FracTracker:frac_row_933<->PNNL:building_00258343744:name_supported_500m:193.228m ; FracTracker:frac_row_933<->PNNL:building_00258343748:spatial_100m:93.017m ; FracTracker:frac_row_933<->PNNL:building_00258343749:spatial_100m:14.966m ; FracTracker:frac_row_933<->PNNL:building_01252196797:strong_name_supported_1km:725.088m ; FracTracker:frac_row_933<->PNNL:building_01252196798:strong_name_supported_1km:770.374m ; FracTracker:frac_row_934<->PNNL:building_00258343744:spatial_100m:6.579m ; FracTracker:frac_row_934<->PNNL:building_00258343748:name_supported_500m:237.322m ; FracTracker:frac_row_934<->PNNL:building_00258343749:name_supported_500m:201.856m ; FracTracker:frac_row_934<->PNNL:building_01252196797:strong_name_supported_1km:539.155m ; FracTracker:frac_row_934<->PNNL:building_01252196798:strong_name_supported_1km:598.616m
site_01298,Digital Realty,FracTracker|PNNL,2,3,PNNL,building,PNNL:building_00251716328,Operating,True,False,VA,Fairfax County,Chantily,38.910132702732945,-77.47258021616551,True,Polygon,CHANTILLY TECHNOLOGY PARTNERS LLC|Digital Realty,CHANTILLY TECHNOLOGY PARTNERS|Digital Realty,145409.0,,,multi_source,FracTracker:frac_row_935<->PNNL:building_00251716328:spatial_100m:12.039m ; FracTracker:frac_row_935<->PNNL:building_00258519959:spatial_100m:72.97m
site_01299,Diode Ventures Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_936,Cancelled,False,True,VA,Charles City,Charles City,37.46036,-77.1559,True,Point,,Diode Ventures Data Center,,,,single_source_curated,
site_01300,LYH03 Bailey – Microsoft,FracTracker,1,1,FracTracker,,FracTracker:frac_row_937,Proposed,False,True,VA,Mecklenburg,Chase City,36.780624,-78.467834,True,Point,Microsoft,LYH03 Bailey – Microsoft,,,,single_source_curated,
site_01301,Pittsylvania County Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_938,Cancelled,False,True,VA,Pittsylvania,Chatham,36.84796,-79.370255,True,Point,Balico LLC,Pittsylvania County Data Center,4752000.0,,3500,single_source_curated,
site_01302,CoreWeave,FracTracker,1,1,FracTracker,,FracTracker:frac_row_939,Proposed,False,True,VA,Chesterfield,Chester,37.36344,-77.3273,True,Point,,CoreWeave,,,,single_source_curated,
site_01303,Atlanta ATL14,FracTracker,1,1,FracTracker,,FracTracker:frac_row_94,Operating,True,False,GA,Fulton,Atlanta,33.76157,-84.3915,True,Point,Digital Realty,Atlanta ATL14,33000.0,,4,single_source_curated,
site_01304,Digital Fortress: Richmond,FracTracker,1,1,FracTracker,,FracTracker:frac_row_940,Operating,True,False,VA,Chesterfield,Chester,37.36048,-77.32741,True,Point,CHIRISA RICHMOND LLC,Digital Fortress: Richmond,242042.0,,25,single_source_curated,
site_01305,Project Peanut,FracTracker,1,1,FracTracker,,FracTracker:frac_row_941,Proposed,False,True,VA,Chesterfield,Chester,37.34457,-77.30399,True,Point,,Project Peanut,,,,single_source_curated,
site_01306,Chesterfield Google Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_942,Proposed,False,True,VA,Chesterfield,Chester,37.34593,-77.3102,True,Point,Google,Chesterfield Google Data Center,856000.0,,200,single_source_curated,
site_01307,Tract Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_943,Suspended,False,True,VA,Chesterfield,Chester,37.29442,-77.453,True,Point,,Tract Data Center,,,,single_source_curated,
site_01308,Virginia Information Technologies Agency,FracTracker|NAICS,2,2,FracTracker,,FracTracker:frac_row_944,Operating,True,False,VA,Chesterfield,Chester,37.360416,-77.33178,True,Point,SLK GLOBAL SOLUTIONS AMERICA,VIRGINIA INFORMATION TECHNOLOGIES AGENCY|Virginia Information Technologies Agency,192195.0,,,multi_source,FracTracker:frac_row_944<->NAICS:naics_82:name_supported_500m:202.583m
site_01309,Clarksville Data Center Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_945,Proposed,False,True,VA,Mecklenburg,Clarksville,36.63564,-78.5181,True,Point,Microsoft,Clarksville Data Center Campus,,,,single_source_curated,
site_01310,Cielo Digital Infrastructure,FracTracker,1,1,FracTracker,,FracTracker:frac_row_946,Proposed,False,True,VA,Culpeper,Culpeper,38.466785,-77.96353,True,Point,Cielo Digital Infrastructure,Cielo Digital Infrastructure,1400000.0,,,single_source_curated,
site_01311,CloudHQ,FracTracker,1,1,FracTracker,,FracTracker:frac_row_947,Proposed,False,True,VA,Culpeper,Culpeper,38.46164,-77.977615,True,Point,CloudHQ,CloudHQ,2100000.0,,,single_source_curated,
site_01312,Copper Ridge,FracTracker,1,1,FracTracker,,FracTracker:frac_row_948,Proposed,False,True,VA,Culpeper,Culpeper,38.465294,-77.98739,True,Point,,Copper Ridge,2200000.0,,,single_source_curated,
site_01313,Culpeper Technology Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_949,Proposed,False,True,VA,Culpeper,Culpeper,38.46024,-77.98773,True,Point,,Culpeper Technology Campus,2100000.0,,,single_source_curated,
site_01314,DataBank,FracTracker,1,1,FracTracker,,FracTracker:frac_row_950,Proposed,False,True,VA,Culpeper,Culpeper,38.44996,-77.97819,True,Point,,DataBank,1299804.0,,,single_source_curated,
site_01315,Culpeper Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_951,Proposed,False,True,VA,Culpeper,Culpeper,38.47151,-77.9693,True,Point,,Culpeper Data Center,1400000.0,,215-432,single_source_curated,
site_01316,Equinix CU2,FracTracker|PNNL,2,2,PNNL,campus,PNNL:campus_00450078003,Operating,True,False,VA,Culpeper County,Culpeper,38.454936889103365,-77.97818714607277,True,MultiPolygon,Equinix,Equinix CU2|Equinix Data Center,370000.0,1299936.0,,multi_source,FracTracker:frac_row_952<->PNNL:campus_00450078003:spatial_100m:12.304m
site_01317,Keyser Farm,FracTracker,1,1,FracTracker,,FracTracker:frac_row_953,Proposed,False,True,VA,Culpeper,Culpeper,38.46971,-77.973755,True,Point,,Keyser Farm,1506582.0,,,single_source_curated,
site_01318,SWIFT,FracTracker,1,1,FracTracker,,FracTracker:frac_row_954,Operating,True,False,VA,Culpeper,Culpeper,38.45554,-77.98348,True,Point,,SWIFT,90000.0,,,single_source_curated,
site_01319,XX Tech Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_955,Proposed,False,True,VA,Culpeper,Culpeper,38.49927,-77.8971,True,Point,,XX Tech Park,4638704.0,,,single_source_curated,
site_01320,Greenfield,FracTracker,1,1,FracTracker,,FracTracker:frac_row_956,Proposed,False,True,VA,Botetourt,DALEVILLE,37.441696,-79.9127,True,Point,,Greenfield,,,,single_source_curated,
site_01321,Duffield Premier Data Center Site,FracTracker,1,1,FracTracker,,FracTracker:frac_row_957,Operating,True,False,VA,Scott,Duffield,36.712566,-82.802505,True,Point,ONEPARTNER LLC,Duffield Premier Data Center Site,9200.0,,,single_source_curated,
site_01322,Scott County Regional Business & Technology Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_958,Proposed,False,True,VA,Scott,Duffield,36.715855,-82.80459,True,Point,SCOTT COUNTY INDUSTRIAL DEV.,Scott County Regional Business & Technology Park,,,,single_source_curated,
site_01323,DIGITAL LOUDOUN IV,FracTracker,1,1,FracTracker,,FracTracker:frac_row_959,Operating,True,False,VA,Loudoun,Dulles,39.005142,-77.451195,True,Point,DIGITAL LOUDOUN IV LLC,DIGITAL LOUDOUN IV,800702.0,,,single_source_curated,
site_01324,Amazon Fadeley III,FracTracker|NAICS|PNNL,3,10,PNNL,campus,PNNL:campus_00714622340,Operating,True,False,VA,Loudoun County,Dulles,38.94833223285257,-77.5215991553083,True,MultiPolygon,Amazon|Amazon Web Services,"AMAZON DATA SERVICES, INC. IAD-62/68/81/83/93/609/614|Amazon Fadeley III|Amazon IAD62|Amazon IAD68|Amazon IAD81|Amazon IAD83|Amazon Web Services|Fadeley Campus",695321.0,1654964.0,,multi_source,FracTracker:frac_row_960<->NAICS:naics_337:name_supported_500m:408.423m ; FracTracker:frac_row_960<->PNNL:building_00545396372:name_supported_500m:143.799m ; FracTracker:frac_row_960<->PNNL:building_00693381106:spatial_100m:54.482m ; FracTracker:frac_row_960<->PNNL:building_00693381107:spatial_100m:70.658m ; FracTracker:frac_row_960<->PNNL:building_00990537813:name_supported_500m:179.837m ; FracTracker:frac_row_960<->PNNL:building_00990537821:name_supported_500m:277.617m ; FracTracker:frac_row_960<->PNNL:building_01222134968:name_supported_500m:181.458m ; FracTracker:frac_row_960<->PNNL:building_01280340212:name_supported_500m:208.64m ; FracTracker:frac_row_960<->PNNL:campus_00714622340:spatial_100m:70.658m
site_01325,Farah-Naples Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_961,Proposed,False,True,VA,Loudoun,Dulles,38.95731,-77.51306,True,Point,,Farah-Naples Data Center,100000.0,,,single_source_curated,
site_01326,Northwoods Property,FracTracker,1,1,FracTracker,,FracTracker:frac_row_963,Expanding,False,True,VA,Loudoun,Dulles,38.980717,-77.49382,True,Point,Amazon,Northwoods Property,263340.0,,,single_source_curated,
site_01327,SENTINEL ASHBURN II,FracTracker|PNNL,2,2,PNNL,building,PNNL:building_00701924664,Operating,True,False,VA,Loudoun County,Dulles,39.00065496674865,-77.43982021083254,True,Polygon,GI Partners|GI TC LOUDOUN LLC,SENTINEL ASHBURN II,234100.0,,,multi_source,FracTracker:frac_row_964<->PNNL:building_00701924664:spatial_100m:6.751m
site_01328,WHEELER SURVEY COMPANY,FracTracker,1,1,FracTracker,,FracTracker:frac_row_966,Expanding,False,True,VA,Loudoun,Dulles,38.942364,-77.52864,True,Point,WHEELER SURVEY COMPANY LLC,WHEELER SURVEY COMPANY,538565.0,,,single_source_curated,
site_01329,Mid-Atlantic Advanced Manufacturing Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_967,Proposed,False,True,VA,Greensville,Emporia,36.736736,-77.514694,True,Point,Arup Americas Inc,Mid-Atlantic Advanced Manufacturing Center,,,,single_source_curated,
site_01330,BIT HOLDINGS FIFTY-FOUR,FracTracker,1,1,FracTracker,,FracTracker:frac_row_968,Operating,True,False,VA,Fairfax,Fairfax,38.860844,-77.39341,True,Point,BIT HOLDINGS FIFTY-FOUR INC,BIT HOLDINGS FIFTY-FOUR,338364.0,,,single_source_curated,
site_01331,COPT STONECROFT,FracTracker,1,1,FracTracker,,FracTracker:frac_row_969,Operating,True,False,VA,Fairfax,Fairfax,38.876263,-77.46178,True,Point,COPT STONECROFT LLC,COPT STONECROFT,320330.0,,,single_source_curated,
site_01332,Data center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_970,Proposed,False,True,VA,Prince William,Falls Church,38.846428,-77.36562,True,Point,"Black Chamber Partners, LLC",Data center,,,,single_source_curated,
site_01333,Northrop Grumman Systems Corporation,FracTracker|NAICS,2,2,FracTracker,,FracTracker:frac_row_971,Operating,True,False,VA,Fairfax,Falls Church,38.92188,-77.20684,True,Point,NORTHROP GRUMMAN SYSTEMS CORP,NORTHROP GRUMMAN SYSTEMS CORPORATION|Northrop Grumman Systems Corporation,602257.0,,,multi_source,FracTracker:frac_row_971<->NAICS:naics_157:name_supported_500m:141.098m
site_01334,Northrop Grummon Systems Corporation,FracTracker|NAICS,2,2,FracTracker,,FracTracker:frac_row_972,Operating,True,False,VA,Fairfax,Falls Church,38.867813,-77.21562,True,Point,NORTHROP GRUMMAN SYSTEMS CORP,NORTHROP GRUMMAN SYSTEMS CORP|Northrop Grummon Systems Corporation,358898.0,,,multi_source,FracTracker:frac_row_972<->NAICS:naics_166:spatial_100m:68.013m
site_01335,Heartland Innovative Technology (HIT) Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_973,Proposed,False,True,VA,Prince Edward,Farmville,37.288517,-78.35012,True,Point,Prince Edward County Industrial Development Authority,Heartland Innovative Technology (HIT) Park,1300000.0,,,single_source_curated,
site_01336,Amazon Data Services,FracTracker,1,1,FracTracker,,FracTracker:frac_row_974,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.19853,-77.475,True,Point,Amazon,Amazon Data Services,,,,single_source_curated,
site_01337,Amazon Data Services: Carter's Store Tech Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_975,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.191605,-77.47005,True,Point,Amazon,Amazon Data Services: Carter's Store Tech Campus,2600000.0,,,single_source_curated,
site_01338,Amazon Data Services: Cosner Tech Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_976,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.198624,-77.47505,True,Point,Amazon,Amazon Data Services: Cosner Tech Campus,1900000.0,,,single_source_curated,
site_01339,Blaisdell Property Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_977,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.33172,-77.48733,True,Point,,Blaisdell Property Data Center,1480000.0,,,single_source_curated,
site_01340,Carter's Store Tech Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_978,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.18951,-77.45481,True,Point,Amazon,Carter's Store Tech Campus,2600000.0,,,single_source_curated,
site_01341,Cosner Tech Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_979,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.209717,-77.48423,True,Point,Amazon,Cosner Tech Campus,1900000.0,,,single_source_curated,
site_01342,QTS Atlanta Data Center 1,FracTracker|PNNL,2,7,PNNL,building,PNNL:building_00269847438,Operating,True,False,GA,Fulton County,Atlanta,33.7776811736858,-84.42109985598158,True,Polygon,QTS Data Centers|Quality Technology Services,Atlanta Metro DC1|Atlanta Metro DC2|Atlanta Metro DC3|Atlanta Metro DC4|QTS|QTS Atlanta Data Center 1|QTS Atlanta Data Center 2,990000.0,,0-275|70|74,multi_source,FracTracker:frac_row_1373<->PNNL:building_00269847438:name_supported_500m:193.431m ; FracTracker:frac_row_1373<->PNNL:building_01007825570:name_supported_500m:223.095m ; FracTracker:frac_row_95<->PNNL:building_00269847438:name_supported_500m:194.102m ; FracTracker:frac_row_95<->PNNL:building_01007825570:name_supported_500m:223.618m ; FracTracker:frac_row_96<->PNNL:building_00269847438:name_supported_500m:196.527m ; FracTracker:frac_row_96<->PNNL:building_01007825570:name_supported_500m:115.66m ; FracTracker:frac_row_97<->PNNL:building_00269847438:name_supported_500m:415.326m ; FracTracker:frac_row_97<->PNNL:building_01007825570:name_supported_500m:495.781m ; FracTracker:frac_row_98<->PNNL:building_00269847438:strong_name_supported_1km:776.544m ; FracTracker:frac_row_98<->PNNL:building_01007825570:strong_name_supported_1km:831.06m
site_01343,Cranes Corner Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_980,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.371296,-77.45144,True,Point,,Cranes Corner Data Center,900000.0,,,single_source_curated,
site_01344,Enon Road Technologies,FracTracker,1,1,FracTracker,,FracTracker:frac_row_981,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.36789,-77.47358,True,Point,,Enon Road Technologies,2000000.0,,,single_source_curated,
site_01345,Forest Lane Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_982,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.26742,-77.3867,True,Point,,Forest Lane Data Center,7068000.0,,,single_source_curated,
site_01346,George Washington Village Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_983,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.40892,-77.44693,True,Point,,George Washington Village Data Center,7900000.0,,,single_source_curated,
site_01347,Hunter's Ridge South,FracTracker,1,1,FracTracker,,FracTracker:frac_row_984,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.12168,-77.504196,True,Point,"AREP SOF III HRS LLC C/O AMERICAN REAL ESTATE PARTNERS, LLC",Hunter's Ridge South,2549131.0,,,single_source_curated,
site_01348,Hunters Ridge LLC Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_985,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.22135,-77.47741,True,Point,,Hunters Ridge LLC Data Center,300000.0,,,single_source_curated,
site_01349,Hunters Ridge South Data Center (Amazon Data Services),FracTracker,1,1,FracTracker,,FracTracker:frac_row_986,Approved/Permitted/Under construction,False,True,VA,Spotsylvania,Fredericksburg,38.21137,-77.4848,True,Point,Amazon,Hunters Ridge South Data Center (Amazon Data Services),2200000.0,,,single_source_curated,
site_01350,NEON AT CELEBRATE VIRGINIA SOUTH,FracTracker,1,1,FracTracker,,FracTracker:frac_row_987,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.318707,-77.51735,True,Point,STACK INFRASTRUCTURE,NEON AT CELEBRATE VIRGINIA SOUTH,,,,single_source_curated,
site_01351,Oasis Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_988,Approved/Permitted/Under construction,False,True,VA,Spotsylvania,Fredericksburg,38.30967,-77.1084,True,Point,,Oasis Data Center,6800000.0,,1200,single_source_curated,
site_01352,Penzance Development Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_989,Suspended,False,True,VA,Spotsylvania,Fredericksburg,38.29463,-77.5023,True,Point,,Penzance Development Data Center,2100000.0,,,single_source_curated,
site_01353,ATLDC 55 Marietta,FracTracker,1,1,FracTracker,,FracTracker:frac_row_99,Operating,True,False,GA,Fulton,Atlanta,33.75585,-84.39107,True,Point,ATLDC,ATLDC 55 Marietta,9000.0,,,single_source_curated,
site_01354,PowerHouse95,FracTracker,1,1,FracTracker,,FracTracker:frac_row_990,Expanding,False,True,VA,Spotsylvania,Fredericksburg,38.222046,-77.4771,True,Point,,PowerHouse95,3500000.0,,150,single_source_curated,
site_01355,Sisson North,FracTracker,1,1,FracTracker,,FracTracker:frac_row_991,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.25873,-77.38705,True,Point,,Sisson North,1140000.0,,,single_source_curated,
site_01356,Stack Infrastructure Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_992,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.31828,-77.5166,True,Point,,Stack Infrastructure Data Center,,,,single_source_curated,
site_01357,Summit Crossing (Amazon),FracTracker,1,1,FracTracker,,FracTracker:frac_row_993,Approved/Permitted/Under construction,False,True,VA,Spotsylvania,Fredericksburg,38.19338,-77.43845,True,Point,Amazon,Summit Crossing (Amazon),2100000.0,,,single_source_curated,
site_01358,Summit Crossing Tech Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_994,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.188473,-77.44053,True,Point,,Summit Crossing Tech Campus,2100000.0,,,single_source_curated,
site_01359,Summit Technology Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_995,Proposed,False,True,VA,Spotsylvania,Fredericksburg,38.19514,-77.43207,True,Point,,Summit Technology Park,2200000.0,,,single_source_curated,
site_01360,Vantage Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_996,Operating,True,False,VA,Spotsylvania,Fredericksburg,38.39153,-77.46516,True,Point,,Vantage Data Center,,,,single_source_curated,
site_01361,Amazon Web Services,FracTracker|PNNL,2,3,PNNL,building,PNNL:building_00667573133,Operating,True,False,VA,Prince William County,Gainesville,38.779381509444576,-77.54172453948773,True,Polygon,Amazon IAD75|Amazon IAD85|COPT DC 19 LLC,Amazon Web Services|COPT DC 19 LLC,719742.0,,,multi_source,FracTracker:frac_row_997<->PNNL:building_00667573133:spatial_100m:65.183m ; FracTracker:frac_row_997<->PNNL:building_00996723589:spatial_100m:36.914m
site_01362,Gainesville Crossing Data Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_998,Expanding,False,True,VA,Prince William,Gainesville,38.801327,-77.5803,True,Point,CORSCALE,Gainesville Crossing Data Campus,1817777.0,,306,single_source_curated,
